"ID","ModelName_1","ModelName_2","ModelTexture_1","ModelTexture_2","InventoryIcon_1","InventoryIcon_2","GeosetGroup_1","GeosetGroup_2","GeosetGroup_3","Flags","SpellVisualID","GroupSoundIndex","HelmetGeosetVis_1","HelmetGeosetVis_2","Texture_1","Texture_2","Texture_3","Texture_4","Texture_5","Texture_6","Texture_7","Texture_8","ItemVisual","ParticleColorID"
"121421","","","","","INV_Boots_08","","2","0","0","0","0","7","0","0","","","","","","","Leather_RaidDruid_E_01Gray_Boot_LL","Leather_RaidDruid_E_01Gray_Boot_FO","0","0"
"121422","","","","","INV_Chest_Cloth_24","","0","0","0","0","0","7","0","0","Cloth_Lumberjack_A_01Blue_Sleeve_AU","Cloth_Lumberjack_A_01Blue_Sleeve_AL","","Cloth_Lumberjack_A_01Blue_Chest_TU","Cloth_Lumberjack_A_01Blue_Chest_TL","","","","0","0"
"121423","","","","","INV_Chest_Cloth_24","","0","0","0","0","0","7","0","0","Cloth_Lumberjack_A_01Yellow_Sleeve_AU","Cloth_Lumberjack_A_01Yellow_Sleeve_AL","","Cloth_Lumberjack_A_01Yellow_Chest_TU","Cloth_Lumberjack_A_01Yellow_Chest_TL","","","","0","0"
"121424","Helm_Cloth_B_03Admiral.mdx","","Helm_Cloth_B_03AdmiralQuestRed","","INV_Helmet_29","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121425","Helm_Cloth_B_03Admiral.mdx","","Helm_Cloth_B_03AdmiralQuestRed","","INV_Helmet_29","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"121426","","","","","INV_Chest_Cloth_38","","2","0","0","0","0","7","0","0","Cloth_B_06Blue_Sleeve_AU","Cloth_B_06Blue_Sleeve_AL","","Cloth_B_06Blue_Chest_TU","Cloth_B_06Blue_Chest_TL","","","","0","0"
"121427","","","","","INV_Belt_08","","0","0","0","0","0","7","0","0","","","","","","Plate_RaidPaladin_F_01Green_Belt_LU","","","0","0"
"121428","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Plate_RaidPaladin_F_01Green_Belt_LU","","","0","0"
"121429","","","","","INV_Chest_Chain_11","","0","0","0","0","0","10","0","0","Plate_AhnQiraj_A_01Blue_Sleeve_AU","Cloth_A_05Green_Bracer_AL","","Cloth_A_01Black_Chest_TU","Cloth_B_07Blue_Chest_TL","","","","0","0"
"121430","Helm_Robe_RaidMage_E_01.mdx","","Helm_Cloth_A_01Chain","","INV_Crown_01","","0","0","0","0","0","11","246","0","","","","","","","","","0","0"
"121431","","","","","INV_Chest_Cloth_04","","2","0","0","0","0","7","0","0","Cloth_B_05SwashA_Sleeve_AU","Cloth_B_05SwashA_Sleeve_AL","","Cloth_B_06Blue_Chest_TU","Cloth_B_06Blue_Chest_TL","","","","0","0"
"121432","","","","","INV_Chest_Cloth_40","","2","0","0","0","0","7","0","0","Cloth_B_06Green_Sleeve_AU","Cloth_B_06Green_Sleeve_AL","","Cloth_B_06Green_Chest_TU","Cloth_B_06Green_Chest_TL","","","","0","0"
"121433","","","","","INV_Gauntlets_18","","2","0","0","0","0","7","0","0","","Cloth_C_03Green_Glove_AL","Cloth_C_03Blue_Glove_HA","","","","","","0","0"
"121434","","","","","INV_Chest_Cloth_04","","2","0","0","0","0","7","0","0","Cloth_B_05SwashA_Sleeve_AU","Cloth_B_05SwashA_Sleeve_AL","","Cloth_B_06Green_Chest_TU","Cloth_B_06Green_Chest_TL","","","","0","0"
"121435","","","","","INV_Gauntlets_23","","0","0","0","0","0","7","0","0","","","Cloth_B_06Green_Glove_HA","","","","","","0","0"
"121436","","","","","INV_Pants_01","","0","2","0","0","0","7","0","0","","","","","","Cloth_A_03CrewmanOlive_Pant_LU","Cloth_A_03CrewmanOlive_Pant_LL","","0","0"
"121437","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","","Plate_RaidWarrior_B_01Black_Glove_HA","","","","","","0","0"
"121438","","","","","INV_Pants_09","","0","2","0","0","0","7","0","0","","","","","","Cloth_A_03CrewmanOrange_Pant_LU","Cloth_A_03CrewmanOrange_Pant_LL","","0","0"
"121439","Helm_Mask_Plague.mdx","","Helm_Mask_Plague","","INV_Helmet_33","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121440","Helm_Mask_Plague.mdx","","Helm_Mask_Plague","","INV_Ammo_Arrow_01","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121441","Helm_Mask_Plague.mdx","","Helm_Mask_Plague","","INV_Helmet_19","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121442","LShoulder_Plate_Northrend_D_01.mdx","RShoulder_Plate_Northrend_D_01.mdx","Shoulder_Plate_Northrend_D_01Red","Shoulder_Plate_Northrend_D_01Red","INV_Shoulder_78","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121443","","","","","INV_Gauntlets_29","","3","0","0","0","0","11","0","0","","Plate_Northrend_D_01Red_Glove_AL","Plate_Northrend_D_01Red_Glove_HA","","","","","","0","0"
"121444","","","","","INV_Chest_Plate13","","0","0","0","0","0","10","0","0","Leather_Draenei_B_02Cream_Sleeve_AU","Leather_Draenei_B_02Cream_Glove_AL","","Cloth_A_11Orange_Chest_TU","","","","","0","0"
"121445","","","","","INV_Belt_08","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_02Grey_Belt_LU","","","0","0"
"121446","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_02Grey_Belt_LU","","","0","0"
"121447","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_02Grey_Pant_LU","Leather_Northrend_C_02Grey_Pant_LL","","0","0"
"121448","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_02Grey_Pant_LU","Leather_Northrend_C_02Grey_Pant_LL","","0","0"
"121449","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Leather_Northrend_C_02Grey_Pant_LU","Leather_Northrend_C_02Grey_Pant_LL","","0","0"
"121450","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","Leather_Northrend_C_02Grey_Boot_LL","Leather_Northrend_C_02Grey_Boot_FO","0","0"
"121451","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Leather_Northrend_C_02Tan_Sleeve_AU","","","Leather_Northrend_C_02Tan_Chest_TU","Leather_Northrend_C_02Tan_Chest_TL","","","","0","0"
"121452","","","","","INV_Chest_Chain_12","","0","0","0","0","0","11","0","0","Leather_Northrend_C_02Tan_Sleeve_AU","","","Leather_Northrend_C_02Tan_Chest_TU","Leather_Northrend_C_02Tan_Chest_TL","","","","0","0"
"121453","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_02Tan_Belt_LU","","","0","0"
"121454","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Leather_Northrend_C_02Tan_Belt_LU","","","0","0"
"121455","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_02Tan_Pant_LU","Leather_Northrend_C_02Tan_Pant_LL","","0","0"
"121456","","","","","INV_Gauntlets_05","","3","0","0","0","0","7","0","0","","Leather_Northrend_C_02Tan_Glove_AL","Leather_Northrend_C_02Tan_Glove_HA","","","","","","0","0"
"121457","","","","","INV_Chest_Cloth_32","","0","0","0","0","0","7","0","0","Robe_Northrend_D_01Black_Sleeve_AU","","","Robe_Northrend_D_01Black_Chest_TU","Robe_Northrend_D_01Black_Chest_TL","","","","0","0"
"121458","","","","","INV_Belt_08","","0","0","0","0","0","7","0","0","","","","","","Robe_Northrend_D_01Black_Belt_LU","","","0","0"
"121459","","","","","INV_Pants_08","","0","0","1","0","0","7","0","0","","","","","","Robe_Northrend_D_01Black_Robe_LU","Robe_Northrend_D_01Black_Robe_LL","","0","0"
"121460","","","","","INV_Boots_05","","0","0","0","0","0","7","0","0","","","","","","","","Robe_Northrend_D_01Black_Boot_FO","0","0"
"121461","","","","","INV_Chest_Plate13","","0","0","0","0","0","10","0","0","Mail_Northrend_D_01Green_Sleeve_AU","","","Mail_Northrend_D_01Green_Chest_TU","Mail_Northrend_D_01Green_Chest_TL","","","","0","0"
"121462","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Mail_Northrend_D_01Green_Belt_LU","","","0","0"
"121463","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Mail_Northrend_D_01Green_Pant_LU","Mail_Northrend_D_01Green_Pant_LL","","0","0"
"121464","LShoulder_Plate_D_04.mdx","","Shoulder_Plate_D_04Red","","INV_Shoulder_20","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121465","","","","","INV_Chest_Cloth_40","","2","0","0","0","0","7","0","0","Cloth_B_06Olive_Sleeve_AU","Cloth_B_06Olive_Sleeve_AL","","Cloth_B_06Olive_Chest_TU","Cloth_B_06Olive_Chest_TL","","","","0","0"
"121466","","","","","INV_Chest_Cloth_04","","0","0","0","0","0","7","0","0","Cloth_A_08BlackTie_Sleeve_AU","Cloth_A_08BlackTie_Sleeve_AL","","Cloth_B_06Olive_Chest_TU","Cloth_B_06Olive_Chest_TL","","","","0","0"
"121467","","","","","INV_Chest_Cloth_24","","1","0","1","0","0","7","0","0","Robe_Blood_B_01Purple_Sleeve_AU","Robe_Blood_B_01Purple_Sleeve_AL","","Robe_Blood_B_01Purple_Chest_TU","Robe_Blood_B_01Purple_Chest_TL","","","","0","0"
"121468","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Robe_Blood_B_01Purple_Robe_LU","Robe_Blood_B_01Purple_Robe_LL","","0","0"
"121469","","","","","INV_Chest_Plate13","","0","0","0","0","0","10","0","0","Mail_Draenei_B_02Purple_Sleeve_AU","Mail_Draenei_B_02Purple_Sleeve_AL","","Mail_Draenei_B_02Purple_Chest_TU","Mail_Draenei_B_02Purple_Chest_TL","","","","0","0"
"121470","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Plate_DungeonPaladin_B_01Purple_Pant_LU","Plate_DungeonPaladin_B_01Purple_Pant_LL","","0","0"
"121471","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Mail_Draenei_B_01Purple_Boot_LL","","0","0"
"121472","","","","","INV_Boots_Plate_09","","0","0","0","0","0","11","0","0","","","","","","","Mail_Draenei_B_01Purple_Boot_LL","","0","0"
"121473","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Leather_Blood_B_01Black_Bracer_AL","Leather_Blood_B_01Black_Glove_HA","","","","","","0","0"
"121474","","","","","INV_Chest_Plate13","","0","0","0","0","0","10","0","0","Leather_Blood_B_01Black_Sleeve_AU","","","Mail_Blood_B_01Black_Chest_TU","Mail_Blood_B_01Black_Chest_TL","","","","0","0"
"121475","","","","","INV_Gauntlets_04","","1","0","0","0","0","10","0","0","","Mail_Blood_B_01Black_Glove_AL","Mail_Blood_B_01Black_Glove_HA","","","","","","0","0"
"121476","","","Cape_Leather_PVPHorde_B_01Black","","INV_Misc_Cape_10","","1","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121477","","","Cape_Leather_PVPHorde_B_01Black","","INV_Misc_Cape_01","","1","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121478","","","Cape_Leather_PVPHorde_B_01Black","","INV_Misc_Cape_01","","1","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121479","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Leather_Draenei_B_01Purple_Sleeve_AU","","","Leather_Draenei_B_01Purple_Chest_TU","Leather_Draenei_B_01Purple_Chest_TL","","","","0","0"
"121480","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Leather_Draenei_B_01Purple_Glove_AL","Leather_Draenei_B_01Purple_Glove_HA","","","","","","0","0"
"121481","","","","","INV_Gauntlets_04","","1","0","0","0","0","10","0","0","","Mail_Draenei_B_02Purple_Glove_AL","Mail_Draenei_B_02Purple_Glove_HA","","","","","","0","0"
"121482","LShoulder_Mail_DungeonHunter_A_01.mdx","RShoulder_Mail_DungeonHunter_A_01.mdx","Shoulder_Mail_DungeonHunter_A_01OutlandBlack","Shoulder_Mail_DungeonHunter_A_01OutlandBlack","INV_Shoulder_10","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"121483","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","MAIL_DUNGEONHUNTER_A_01OUTLANDBLACK_BELT_LU","","","0","0"
"121484","","","","","INV_Boots_01","","3","0","0","0","0","10","0","0","","","","","","","MAIL_DUNGEONHUNTER_A_01OUTLANDBLACK_BOOT_LL","","0","0"
"121485","","","","","INV_Gauntlets_04","","3","0","0","0","0","10","0","0","","MAIL_DUNGEONHUNTER_A_01OUTLANDBLACK_GLOVE_AL","MAIL_DUNGEONHUNTER_A_01OUTLANDBLACK_GLOVE_HA","","","","","","0","0"
"121486","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Mail_Draenei_A_01Purple_Pant_LU","Mail_Draenei_A_01Purple_Pant_LL","","0","0"
"121487","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Mail_Draenei_A_01Purple_Belt_LU","","","0","0"
"121488","","","","","INV_Chest_Chain_11","","0","0","0","0","0","10","0","0","Plate_BloodKnight_D_08_Sleeve_AU","","","Plate_BloodKnight_D_04_Chest_TU","Plate_BloodKnight_D_04_Chest_TL","","","","0","0"
"121489","","","","","INV_Jewelry_Ring_02","","0","0","0","0","0","11","0","0","","Plate_BloodKnight_D_04_Glove_AL","","","","","","","0","0"
"121490","","","","","INV_Gauntlets_29","","3","0","0","0","0","11","0","0","","Plate_DungeonWarrior_A_01OutlandGreen_Glove_AL","Plate_DungeonWarrior_A_01OutlandGreen_Glove_HA","","","","","","0","0"
"121491","LShoulder_Robe_DungeonWarlock_A_01.mdx","RShoulder_Robe_DungeonWarlock_A_01.mdx","Shoulder_Robe_DungeonWarlock_A_01OutlandRed","Shoulder_Robe_DungeonWarlock_A_01OutlandRed","INV_Misc_Bone_TaurenSkull_01","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121492","","","","","INV_Belt_08","","0","0","0","0","0","7","0","0","","","","","","Robe_DungeonWarlock_A_01OutlandRed_Belt_LU","","","0","0"
"121493","","","","","INV_Boots_05","","0","0","0","0","0","7","0","0","","","","","","","","Robe_DungeonWarlock_A_01OutlandRed_Boot_FO","0","0"
"121494","","","","","INV_Bracer_13","","0","0","0","0","0","7","0","0","","Robe_DungeonWarlock_A_01OutlandRed_Bracer_AL","","","","","","","0","0"
"121495","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_05SwashPurple_Pant_LU","","","0","0"
"121496","","","","","INV_Pants_08","","0","2","0","0","0","7","0","0","","","","","","Cloth_A_03CrewmanPurple_Pant_LU","Cloth_A_03CrewmanPurple_Pant_LL","","0","0"
"121497","","","","","INV_Boots_08","","0","0","0","0","0","7","0","0","","","","","","","Leather_Draenei_A_02Purple_Boot_LL","","0","0"
"121498","","","","","INV_Chest_Cloth_05","","1","0","0","0","0","7","0","0","Cloth_Blood_A_01Red_Sleeve_AU","Cloth_Blood_A_01Red_Sleeve_AL","","Leather_Blood_C_02_Chest_TU","Leather_Blood_C_02_Chest_TL","","","","0","0"
"121499","","","","","INV_Belt_08","","0","0","0","0","0","7","0","0","","","","","","Robe_Brewfest_A_01_Belt_LU","","","0","0"
"121500","","","","","INV_Boots_01","","3","0","0","0","0","10","0","0","","","","","","","MAIL_DUNGEONHUNTER_A_01OUTLANDRED_BOOT_LL","Mail_Blood_B_01Red_Boot_FO","0","0"
"121501","LShoulder_Mail_D_02.mdx","RShoulder_Mail_D_02.mdx","Shoulder_Mail_DungeonHunter_A_01Brown","Shoulder_Mail_DungeonHunter_A_01Brown","INV_Shoulder_29","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"121502","","","Cape_Plate_PVPHorde_B_01Black","","INV_Misc_Cape_10","","2","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121503","","","Cape_Plate_PVPHorde_B_01Black","","INV_Misc_Cape_01","","2","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121504","","","","","INV_Gauntlets_05","","3","0","0","0","0","7","0","0","","Leather_C_03White_Glove_AL","Leather_C_03White_Glove_HA","","","","","","0","0"
"121505","","","","","INV_Gauntlets_29","","3","0","0","0","0","11","0","0","","Leather_C_03White_Glove_AL","Leather_C_03White_Glove_HA","","","","","","0","0"
"121506","","","","","INV_Pants_09","","0","1","0","0","0","7","0","0","","","","","","Cloth_Horde_A_02Green_Pant_LU","Cloth_Horde_A_02Green_Pant_LL","","0","0"
"121507","Helm_Leather_A_01.mdx","","HELM_LEATHER_A_01BROWN","","INV_Helmet_04","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121508","","","","","INV_Chest_Cloth_04","","0","0","0","0","0","7","0","0","Cloth_A_08BlackTie_Sleeve_AU","Cloth_A_08BlackTie_Sleeve_AL","","Cloth_B_06Blue_Chest_TU","Cloth_B_06Blue_Chest_TL","","","","0","0"
"121509","","","","","INV_Chest_Cloth_40","","2","0","0","0","0","7","0","0","Cloth_B_06Brown_Sleeve_AU","Cloth_B_06Brown_Sleeve_AL","","Cloth_B_06Brown_Chest_TU","Cloth_B_06Brown_Chest_TL","","","","0","0"
"121510","","","","","INV_Chest_Cloth_04","","0","0","0","0","0","7","0","0","Cloth_A_08BlackTie_Sleeve_AU","Cloth_A_08BlackTie_Sleeve_AL","","Cloth_B_06Brown_Chest_TU","Cloth_B_06Brown_Chest_TL","","","","0","0"
"121511","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Leather_Blood_B_01Purple_Bracer_AL","Leather_Blood_B_01Purple_Glove_HA","","","","","","0","0"
"121512","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Mail_Blood_B_01Blue_Belt_LU","","","0","0"
"121513","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Mail_Blood_B_01Blue_Boot_LL","Mail_Blood_B_01Blue_Boot_FO","0","0"
"121514","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Mail_Blood_B_01Blue_Glove_AL","Mail_Blood_B_01Blue_Glove_HA","","","","","","0","0"
"121515","LShoulder_Mail_Blood_B_01.mdx","RShoulder_Mail_Blood_B_01.mdx","Mail_Blood_B_01Blue","Mail_Blood_B_01Blue","INV_Shoulder_05","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"121516","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Mail_Blood_B_01Blue_Boot_LL","Mail_Blood_B_01Blue_Boot_FO","0","0"
"121517","","","","","INV_Gauntlets_04","","1","0","0","0","0","10","0","0","","Mail_Blood_B_01Blue_Glove_AL","Mail_Blood_B_01Blue_Glove_HA","","","","","","0","0"
"121518","LShoulder_Plate_D_03.mdx","RShoulder_Plate_D_03.mdx","Shoulder_Plate_Horde_C_05_Silver","Shoulder_Plate_Horde_C_05_Silver","INV_Shoulder_25","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121519","Helm_Plate_DungeonWarrior_B_01.mdx","","Helm_Plate_DungeonWarrior_B_01Darkblue","","INV_Helmet_20","","0","0","0","0","0","11","248","306","","","","","","","","","0","0"
"121520","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Mail_Draenei_A_02Purple_Boot_LL","","0","0"
"121521","","","","","INV_Gauntlets_04","","0","0","0","0","0","10","0","0","","Mail_Draenei_A_02Purple_Glove_AL","Mail_Draenei_A_02Purple_Glove_HA","","","","","","0","0"
"121522","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Mail_Draenei_B_01Purple_Pant_LU","Mail_Draenei_B_01Purple_Pant_LL","","0","0"
"121523","","","","","INV_Boots_Plate_09","","0","0","0","0","0","11","0","0","","","","","","","Plate_DungeonWarrior_B_01Darkpurple_Boot_LL","","0","0"
"121524","","","","","INV_Boots_Plate_09","","3","0","0","0","0","11","0","0","","","","","","","Plate_RaidWarrior_C_01_Boot_LL","","0","0"
"121525","LShoulder_Plate_Sunwell_C_01.mdx","RShoulder_Plate_Sunwell_C_01.mdx","Shoulder_Plate_Sunwell_C_01Black","Shoulder_Plate_Sunwell_C_01Black","INV_Shoulder_08","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121526","LShoulder_Plate_Sunwell_C_01.mdx","RShoulder_Plate_Sunwell_C_01.mdx","Shoulder_Plate_Sunwell_C_01Black","Shoulder_Plate_Sunwell_C_01Black","INV_Shoulder_20","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121527","","","","","INV_Shirt_GuildTabard_01","","1","0","0","0","0","7","0","0","","","","Tabard_A_26Sunshatter_Chest_TU","Tabard_A_26Sunshatter_Chest_TL","","","","0","0"
"121528","LShoulder_Leather_Sunwell_D_01.mdx","RShoulder_Leather_Sunwell_D_01.mdx","Leather_Sunwell_D_01","Leather_Sunwell_D_01","INV_Shoulder_88","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121529","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Leather_Sunwell_D_01_Sleeve_AU","","","Leather_Sunwell_D_01_Chest_TU","Leather_Sunwell_D_01_Chest_TL","","","","0","0"
"121530","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Leather_Sunwell_D_01_Belt_LU","","","0","0"
"121531","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Leather_Sunwell_D_01_Pant_LU","Leather_Sunwell_D_01_Pant_LL","","0","0"
"121532","","","","","INV_Boots_08","","3","0","0","0","0","7","0","0","","","","","","","Leather_Sunwell_D_01_Boot_LL","Leather_Sunwell_D_01_Boot_FO","0","0"
"121533","","","","","INV_Gauntlets_05","","3","0","0","0","0","7","0","0","","Leather_Sunwell_D_01_Glove_AL","Leather_Sunwell_D_01_Glove_HA","","","","","","0","0"
"121534","","","","","INV_Shirt_GuildTabard_01","","0","0","0","0","0","7","0","0","","","","Tabard_A_26Sunshatter_Chest_TU","Tabard_A_26Sunshatter_Chest_TL","","","","0","0"
"121535","Helm_Leather_Sunwell_D_01.mdx","","Helm_Leather_Sunwell_D_01Blue","","INV_Helmet_126","","0","0","0","0","0","7","248","0","","","","","","","","","0","0"
"121536","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Leather_Sunwell_D_01Blue_Belt_LU","","","0","0"
"121537","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Leather_Sunwell_D_01Blue_Pant_LU","Leather_Sunwell_D_01Blue_Pant_LL","","0","0"
"121538","","","","","INV_Boots_08","","3","0","0","0","0","7","0","0","","","","","","","Leather_Sunwell_D_01Blue_Boot_LL","Leather_Sunwell_D_01Blue_Boot_FO","0","0"
